Timestamp;TACHO_currLeftSpeed;TACHO_currRightSpeed;currSpeedPercent;currSpeedPercent
12542000;6812;0;100;0
12558000;6812;0;100;0
12575000;6875;0;100;0
12591000;6937;0;100;0
12607000;6875;0;100;0
12625000;6625;0;100;0
12641000;6812;0;100;0
12657000;6812;0;100;0
12674000;7000;0;100;0
12693000;6875;0;100;0
12709000;6875;0;100;0
12727000;7062;0;100;0
12743000;6875;0;100;0
12759000;6875;0;100;0
12777000;6812;0;100;0
12794000;6875;0;100;0
12812000;6812;0;100;0
12831000;6875;0;100;0
12846000;6750;0;100;0
12862000;6875;0;100;0
12879000;6875;0;100;0
12896000;6687;0;100;0
12913000;6875;0;100;0
12929000;6937;0;100;0
12946000;6875;0;100;0
12962000;6937;0;100;0
12979000;6875;0;100;0
12996000;6875;0;100;0
13014000;6812;0;100;0
13029000;6812;0;100;0
13047000;6812;0;100;0
13063000;6625;0;100;0
13081000;6875;0;100;0
13096000;6875;0;100;0
13113000;7062;0;100;0
13130000;6875;0;100;0
13146000;6812;0;100;0
13162000;6812;0;100;0
13178000;6875;0;100;0
13194000;6875;0;100;0
13212000;6875;0;100;0
13229000;6625;0;100;0
13247000;6875;0;100;0
13263000;6812;0;100;0
13279000;7062;0;100;0
13297000;6875;0;100;0
13313000;6875;0;100;0
13329000;6875;0;100;0
13347000;6812;0;100;0
13363000;6812;0;100;0
13380000;6812;0;100;0
13397000;6875;0;100;0
13413000;6875;0;100;0
13428000;6875;0;100;0
13445000;7062;0;100;0
13462000;6875;0;100;0
13480000;6812;0;100;0
13497000;6875;0;100;0
13513000;6812;0;100;0
13529000;6812;0;100;0
13546000;6875;0;100;0
13562000;6875;0;100;0
13578000;6875;0;100;0
13595000;6875;0;100;0
13613000;6625;0;100;0
13629000;6812;0;100;0
13645000;6812;0;100;0
13663000;7062;0;100;0
13678000;6875;0;100;0
13696000;6875;0;100;0
13712000;6875;0;100;0
13729000;6875;0;100;0
13748000;6812;0;100;0
13764000;6875;0;100;0
13780000;6687;0;100;0
13798000;6875;0;100;0
13817000;6937;0;100;0
13834000;6687;0;100;0
13851000;6875;0;100;0
13869000;6875;0;100;0
13886000;7062;0;100;0
13903000;6875;0;100;0
13921000;6875;0;100;0
13938000;7187;0;100;0
13953000;6937;0;100;0
13971000;6937;0;100;0
13987000;6875;0;100;0
14004000;6937;0;100;0
14021000;6875;0;100;0
14037000;6937;0;100;0
14053000;6687;0;100;0
14070000;6875;0;100;0
14085000;6875;0;100;0
14101000;6875;0;100;0
14119000;6875;0;100;0
14135000;6875;0;100;0
14152000;6875;0;100;0
14169000;6875;0;100;0
14184000;6937;0;100;0
14200000;6875;0;100;0
14217000;6687;0;100;0
14234000;6875;0;20;0
14254000;6000;0;20;0
14270000;4375;0;20;0
14287000;2687;0;20;0
14304000;2062;0;20;0
14321000;1750;0;20;0
14339000;1500;0;20;0
14356000;1500;0;20;0
14374000;1437;0;20;0
14391000;1437;0;20;0
14410000;1375;0;20;0
14427000;1375;0;20;0
14444000;1375;0;20;0
14461000;1375;0;20;0
14482000;1375;0;20;0
14500000;1375;0;20;0
14518000;1375;0;20;0
14535000;1375;0;20;0
14552000;1312;0;20;0
14572000;1375;0;20;0
14589000;1312;0;20;0
14607000;1312;0;20;0
14624000;1312;0;20;0
14641000;1312;0;20;0
14658000;1250;0;20;0
14676000;1312;0;20;0
14692000;1312;0;20;0
14708000;1312;0;20;0
14724000;1312;0;20;0
14741000;1312;0;20;0
14757000;1312;0;20;0
14775000;1312;0;20;0
14793000;1375;0;20;0
14810000;1375;0;20;0
14826000;1312;0;20;0
14843000;1375;0;20;0
14861000;1375;0;20;0
14877000;1312;0;20;0
14893000;1312;0;20;0
14909000;1375;0;20;0
14926000;1437;0;20;0
14944000;1375;0;20;0
14960000;1375;0;20;0
14975000;1375;0;20;0
14991000;1312;0;20;0
15008000;1375;0;20;0
15025000;1375;0;20;0
15041000;1312;0;20;0
15060000;1312;0;20;0
15077000;1375;0;20;0
15094000;1375;0;20;0
15111000;1375;0;20;0
15128000;1375;0;20;0
15145000;1375;0;20;0
15162000;1375;0;20;0
15178000;1312;0;20;0
15196000;1312;0;20;0
15213000;1375;0;20;0
15231000;1375;0;20;0
15247000;1312;0;20;0
15263000;1250;0;20;0
15279000;1312;0;20;0
15297000;1312;0;20;0
15313000;1312;0;20;0
15329000;1312;0;20;0
15346000;1312;0;20;0
15362000;1312;0;20;0
15379000;1312;0;20;0
15396000;1312;0;20;0
15413000;1312;0;20;0
15430000;1250;0;20;0
15446000;1375;0;20;0
15462000;1375;0;20;0
15479000;1375;0;20;0
15496000;1375;0;20;0
15512000;1312;0;20;0
15529000;1375;0;20;0
15546000;1375;0;20;0
15563000;1375;0;20;0
15579000;1375;0;20;0
15596000;1375;0;20;0
15613000;1375;0;20;0
15629000;1375;0;20;0
15647000;1312;0;20;0
15663000;1312;0;20;0
15679000;1375;0;20;0
15697000;1375;0;20;0
15713000;1312;0;20;0
15730000;1312;0;20;0
15747000;1312;0;20;0
15762000;1312;0;20;0
15778000;1312;0;20;0
15796000;1312;0;20;0
15813000;1312;0;20;0
15829000;1312;0;20;0
15846000;1312;0;20;0
15862000;1375;0;20;0
15878000;1250;0;20;0
15894000;1312;0;20;0
15912000;1250;0;20;0
15929000;1312;0;20;0
15947000;1312;0;20;0
15963000;1312;0;20;0
15978000;1312;0;20;0
15994000;1375;0;20;0
16011000;1375;0;20;0
16027000;1375;0;20;0
16046000;1312;0;20;0
16062000;1312;0;20;0
16079000;1375;0;20;0
16095000;1375;0;20;0
16111000;1375;0;20;0
16128000;1375;0;20;0
16144000;1375;0;20;0
16160000;1375;0;20;0
16176000;1312;0;20;0
16193000;1375;0;20;0
16210000;1375;0;20;0
16225000;1312;0;20;0
16242000;1375;0;20;0
16260000;1375;0;20;0
16276000;1375;0;20;0
16293000;1375;0;20;0
16309000;1312;0;20;0
16326000;1312;0;20;0
16342000;1312;0;20;0
16359000;1375;0;20;0
16376000;1312;0;20;0
16391000;1312;0;20;0
16409000;1312;0;20;0
16424000;1312;0;20;0
16440000;1312;0;20;0
16458000;1312;0;20;0
16475000;1312;0;20;0
16494000;1312;0;20;0
16512000;1312;0;20;0
16528000;1312;0;20;0
16544000;1375;0;20;0
16563000;1312;0;20;0
16579000;1375;0;20;0
16595000;1312;0;20;0
16612000;1312;0;20;0
16629000;1312;0;20;0
16645000;1312;0;20;0
16661000;1375;0;20;0
16680000;1375;0;20;0
16696000;1375;0;20;0
16713000;1375;0;20;0
16729000;1375;0;20;0
16745000;1437;0;20;0
16763000;1375;0;20;0
16780000;1375;0;20;0
16796000;1375;0;20;0
16814000;1375;0;20;0
16831000;1312;0;20;0
16848000;1312;0;20;0
16864000;1375;0;20;0
16880000;1375;0;20;0
16896000;1375;0;20;0
16912000;1312;0;20;0
16928000;1312;0;20;0
16946000;1312;0;20;0
16963000;1375;0;20;0
16980000;1312;0;20;0
16997000;1312;0;20;0
17014000;1312;0;20;0
17030000;1312;0;20;0
17049000;1250;0;20;0
17065000;1312;0;20;0
17081000;1250;0;20;0
17097000;1312;0;20;0
17114000;1250;0;20;0
17129000;1312;0;20;0
17146000;1312;0;20;0
17164000;1312;0;20;0
17180000;1250;0;20;0
17196000;1312;0;20;0
17214000;1250;0;20;0
17230000;1312;0;20;0
17247000;1312;0;20;0
17264000;1312;0;20;0
17281000;1312;0;20;0
17296000;1312;0;20;0
17314000;1312;0;20;0
17330000;1312;0;20;0
17346000;1312;0;20;0
17363000;1312;0;20;0
17379000;1312;0;20;0
17397000;1375;0;20;0
17413000;1375;0;20;0
17431000;1375;0;20;0
17448000;1375;0;20;0
17464000;1312;0;20;0
17480000;1375;0;20;0
17498000;1312;0;20;0
17515000;1375;0;20;0
17532000;1312;0;20;0
17547000;1312;0;20;0
17564000;1312;0;20;0
17579000;1312;0;20;0
17597000;1312;0;20;0
17614000;1250;0;20;0
17631000;1250;0;20;0
17647000;1250;0;20;0
17664000;1312;0;20;0
17681000;1312;0;20;0
17697000;1250;0;20;0
17714000;1250;0;20;0
17729000;1250;0;20;0
17745000;1250;0;20;0
17761000;1250;0;20;0
17777000;1312;0;20;0
17794000;1250;0;20;0
17810000;1250;0;20;0
17828000;1312;0;20;0
17845000;1375;0;20;0
17860000;1312;0;20;0
17876000;1312;0;20;0
17892000;1312;0;20;0
17910000;1375;0;20;0
17927000;1312;0;20;0
17944000;1312;0;20;0
17961000;1250;0;20;0
17977000;1312;0;20;0
17995000;1312;0;20;0
18012000;1375;0;20;0
18027000;1312;0;20;0
18046000;1375;0;20;0
18063000;1375;0;20;0
18078000;1375;0;20;0
18095000;1312;0;20;0
18110000;1375;0;20;0
18128000;1375;0;20;0
18144000;1375;0;20;0
18160000;1375;0;20;0
18177000;1312;0;20;0
18193000;1312;0;20;0
18209000;1312;0;20;0
18226000;1312;0;20;0
18242000;1312;0;20;0
18260000;1312;0;20;0
18277000;1312;0;20;0
18295000;1250;0;20;0
18312000;1250;0;20;0
18329000;1250;0;20;0
18345000;1250;0;20;0
18361000;1250;0;20;0
18377000;1250;0;20;0
18395000;1375;0;20;0
18410000;1250;0;20;0
18426000;1250;0;20;0
18442000;1250;0;20;0
18458000;1250;0;20;0
18476000;1250;0;20;0
18492000;1250;0;20;0
18510000;1250;0;20;0
18527000;1312;0;20;0
18545000;1375;0;20;0
18562000;1250;0;20;0
18579000;1312;0;20;0
18596000;1375;0;20;0
18613000;1375;0;20;0
18630000;1375;0;20;0
18649000;1375;0;20;0
18665000;1375;0;20;0
18684000;1375;0;20;0
18700000;1375;0;20;0
18718000;1375;0;20;0
18733000;1312;0;20;0
18750000;1375;0;20;0
18766000;1375;0;20;0
18782000;1312;0;20;0
18799000;1375;0;20;0
18815000;1375;0;20;0
18831000;1375;0;20;0
18851000;1312;0;20;0
18868000;1250;0;20;0
18886000;1312;0;20;0
18902000;1312;0;20;0
18918000;1312;0;20;0
18934000;1250;0;20;0
18950000;1250;0;20;0
18967000;1250;0;20;0
18983000;1250;0;20;0
19000000;1312;0;20;0
19016000;1250;0;20;0
19034000;1250;0;20;0
19051000;1250;0;20;0
19066000;1250;0;20;0
19083000;1250;0;20;0
19099000;1250;0;20;0
19115000;1250;0;20;0
19131000;1250;0;20;0
19148000;1312;0;20;0
19165000;1312;0;20;0
19181000;1312;0;20;0
19198000;1312;0;20;0
19215000;1312;0;20;0
19230000;1312;0;20;0
19247000;1312;0;20;0
19262000;1312;0;20;0
19280000;1375;0;20;0
19296000;1375;0;20;0
19312000;1375;0;20;0
19329000;1437;0;20;0
19345000;1375;0;20;0
19362000;1375;0;20;0
19378000;1375;0;20;0
19395000;1375;0;20;0
19411000;1375;0;20;0
19427000;1375;0;20;0
19443000;1312;0;20;0
19459000;1312;0;20;0
19475000;1312;0;20;0
19491000;1312;0;20;0
19511000;1312;0;20;0
19528000;1250;0;20;0
19544000;1312;0;20;0
19560000;1250;0;20;0
19576000;1250;0;20;0
19592000;1312;0;20;0
19609000;1250;0;20;0
19626000;1250;0;20;0
19642000;1312;0;20;0
19658000;1312;0;20;0
19675000;1250;0;20;0
19692000;1250;0;20;0
19708000;1250;0;20;0
19725000;1312;0;20;0
19742000;1312;0;20;0
19757000;1250;0;20;0
19774000;1250;0;20;0
19790000;1312;0;20;0
19808000;1250;0;20;0
19825000;1375;0;20;0
19841000;1375;0;100;0
19860000;3125;0;100;0
19876000;5062;0;100;0
19894000;6375;0;100;0
19911000;6750;0;100;0
19927000;6812;0;100;0
19943000;6875;0;100;0
19960000;6875;0;100;0
19977000;6875;0;100;0
19995000;6750;0;100;0
20011000;6937;0;100;0
20030000;6937;0;100;0
20047000;6687;0;100;0
20064000;6937;0;100;0
20083000;6875;0;100;0
20100000;7125;0;100;0
20116000;6875;0;100;0
20132000;6937;0;100;0
20148000;6937;0;100;0
20166000;7000;0;100;0
20183000;6937;0;100;0
20199000;6937;0;100;0
20216000;6687;0;100;0
20233000;6937;0;100;0
20249000;6937;0;100;0
20264000;7125;0;100;0
20282000;6937;0;100;0
20298000;6937;0;100;0
20314000;6875;0;100;0
20331000;6875;0;100;0
20348000;6937;0;100;0
20364000;6937;0;100;0
20379000;6687;0;100;0
20395000;6937;0;100;0
20413000;6937;0;100;0
20428000;7187;0;100;0
20445000;6937;0;100;0
20463000;6875;0;100;0
20480000;6937;0;100;0
20496000;6875;0;100;0
20512000;6937;0;100;0
20528000;6937;0;100;0
20546000;6687;0;100;0
20561000;6875;0;100;0
20577000;6937;0;100;0
20593000;7187;0;100;0
20611000;6937;0;100;0
20627000;6937;0;100;0
20645000;6875;0;100;0
20661000;6937;0;100;0
20677000;6875;0;100;0
20694000;6937;0;100;0
20711000;6625;0;100;0
20727000;7000;0;100;0
20745000;6937;0;100;0
20761000;7187;0;100;0
20779000;6937;0;100;0
20798000;6937;0;100;0
20815000;7187;0;100;0
20830000;6937;0;100;0
20846000;6875;0;100;0
20864000;7000;0;100;0
20881000;6937;0;100;0
20900000;6937;0;100;0
20916000;6875;0;100;0
20932000;6937;0;100;0
20950000;6875;0;100;0
20966000;6875;0;100;0
20983000;6687;0;100;0
20999000;6875;0;100;0
21015000;6875;0;100;0
21031000;6937;0;100;0
21047000;6875;0;100;0
21065000;6937;0;100;0
21081000;6937;0;100;0
21102000;6937;0;100;0
21119000;6875;0;100;0
21135000;6875;0;100;0
21153000;6937;0;100;0
21170000;6875;0;100;0
21188000;6937;0;100;0
21205000;6687;0;100;0
21222000;6937;0;100;0
21239000;6937;0;100;0
21255000;7125;0;100;0
21272000;6875;0;100;0
21289000;6875;0;100;0
21306000;6875;0;100;0
21322000;7000;0;100;0
21338000;6937;0;100;0
21355000;6937;0;100;0
21374000;6937;0;100;0
21390000;6937;0;100;0
21407000;6937;0;100;0
21424000;6687;0;100;0
21441000;7000;0;100;0
21457000;7000;0;100;0
21474000;7187;0;100;0
21490000;6937;0;100;0
21507000;6937;0;100;0
21523000;6875;0;100;0
21539000;6875;0;100;0
21555000;6937;0;100;0
21573000;6937;0;100;0
21590000;6750;0;100;0
21607000;7000;0;100;0
21624000;6937;0;100;0
21640000;6625;0;100;0
21659000;6937;0;100;0
21676000;7000;0;100;0
21692000;7187;0;100;0
21709000;6937;0;100;0
21726000;6937;0;100;0
21742000;6937;0;100;0
21758000;6937;0;100;0
21775000;6937;0;100;0
21791000;6937;0;100;0
21808000;6687;0;100;0
21825000;6937;0;100;0
21842000;6937;0;100;0
21860000;7187;0;100;0
21876000;7000;0;100;0
21893000;7000;0;100;0
21908000;7000;0;100;0
21927000;6937;0;100;0
21943000;6937;0;100;0
21958000;6937;0;100;0
21975000;6687;0;100;0
21992000;6937;0;100;0
22010000;6937;0;100;0
22027000;6687;0;100;0
22043000;6937;0;100;0
22060000;7000;0;100;0
22078000;7250;0;100;0
22095000;6937;0;100;0
22113000;6875;0;100;0
22129000;6937;0;100;0
22145000;6875;0;100;0
22162000;7000;0;100;0
22178000;6937;0;100;0
22194000;6687;0;100;0
22211000;6937;0;100;0
22227000;6937;0;100;0
22242000;6937;0;100;0
22259000;6937;0;100;0
22276000;6937;0;100;0
22294000;6937;0;100;0
22310000;6937;0;100;0
22327000;6937;0;100;0
22343000;6875;0;100;0
22359000;6625;0;100;0
22376000;6937;0;100;0
22393000;6937;0;100;0
22409000;7250;0;100;0
22426000;6937;0;100;0
22442000;7000;0;100;0
22459000;6937;0;100;0
22475000;6937;0;100;0
22495000;6937;0;100;0
22513000;6937;0;100;0
22529000;6937;0;100;0
22547000;6875;0;100;0
22566000;6875;0;100;0
22582000;6625;0;100;0
22598000;6875;0;100;0
22618000;6875;0;100;0
22635000;6625;0;100;0
22652000;6875;0;100;0
22668000;6937;0;100;0
22685000;7125;0;100;0
22701000;6875;0;100;0
22717000;6937;0;100;0
22735000;6875;0;100;0
22751000;6937;0;100;0
22771000;6937;0;100;0
22787000;6937;0;100;0
22804000;6875;0;100;0
22821000;6937;0;100;0
22837000;6875;0;100;0
22856000;6687;0;100;0
22871000;6937;0;100;0
22887000;6937;0;100;0
22905000;7125;0;100;0
22921000;6937;0;100;0
22938000;6875;0;100;0
22956000;6875;0;100;0
22972000;6937;0;100;0
22989000;6937;0;100;0
23005000;6875;0;100;0
23021000;6687;0;100;0
23038000;6937;0;100;0
23056000;6875;0;100;0
23071000;6687;0;100;0
23088000;6875;0;100;0
23105000;6937;0;100;0
23122000;6937;0;100;0
23139000;6937;0;100;0
23157000;7000;0;100;0
23172000;6937;0;100;0
23189000;6937;0;100;0
23205000;6937;0;100;0
23221000;6937;0;100;0
23239000;6750;0;100;0
23256000;6937;0;100;0
23270000;7000;0;100;0
23288000;7250;0;100;0
23305000;6875;0;100;0
23323000;6937;0;100;0
23340000;6937;0;100;0
23356000;6937;0;100;0
23374000;6937;0;100;0
23391000;6937;0;100;0
23408000;6937;0;100;0
23425000;6875;0;100;0
23441000;6875;0;100;0
23457000;6625;0;100;0
23473000;6875;0;100;0
23489000;6937;0;100;0
23508000;6875;0;100;0
23523000;6937;0;100;0
23540000;6937;0;100;0
23556000;6937;0;100;0
23574000;6875;0;100;0
23591000;6937;0;100;0
23607000;6937;0;100;0
23625000;6625;0;100;0
23642000;6875;0;100;0
23658000;6937;0;100;0
23677000;6625;0;100;0
23693000;6875;0;100;0
23710000;6875;0;100;0
23728000;6875;0;100;0
23743000;6875;0;100;0
23759000;6875;0;100;0
23775000;6875;0;100;0
23792000;6875;0;100;0
23809000;6937;0;100;0
23827000;6875;0;100;0
23842000;6625;0;100;0
23858000;6937;0;100;0
23876000;6937;0;100;0
23892000;6875;0;100;0
23908000;6875;0;100;0
23924000;6875;0;100;0
23941000;6875;0;100;0
23960000;6937;0;100;0
23977000;6937;0;100;0
23992000;6875;0;100;0
24009000;6687;0;100;0
24025000;6875;0;100;0
24041000;6875;0;100;0
24058000;7187;0;100;0
24076000;6875;0;100;0
24094000;6875;0;100;0
24110000;6875;0;100;0
24127000;6937;0;100;0
24143000;6875;0;100;0
24160000;6937;0;100;0
24176000;6875;0;100;0
24193000;6875;0;100;0
24210000;6937;0;100;0
24226000;7125;0;100;0
24242000;6937;0;100;0
24257000;6875;0;100;0
24274000;6875;0;100;0
24292000;6875;0;100;0
24310000;6937;0;100;0
24326000;6937;0;100;0
24343000;6937;0;100;0
24360000;6937;0;100;0
24377000;6937;0;100;0
24395000;6687;0;100;0
24412000;6875;0;100;0
24428000;6875;0;100;0
24445000;7125;0;100;0
24460000;6937;0;100;0
24478000;6875;0;100;0
24495000;6875;0;100;0
24512000;6937;0;100;0
24526000;6875;0;100;0
24542000;6875;0;100;0
24561000;6625;0;100;0
